,date,home,homeID,hscore,road,roadID,rscore,lineavg
2002,1/17/2018,Evansville,1191,66.0,Indiana St.,1232,71.0,4.1
2003,1/17/2018,Florida,1196,88.0,Arkansas,1116,73.0,4.51
2004,1/17/2018,George Washington,1203,80.0,George Mason,1206,68.0,4.5
2005,1/17/2018,Georgetown,1207,56.0,Villanova,1437,88.0,-12.72
2006,1/17/2018,Illinois St.,1229,70.0,Bradley,1133,57.0,1.84
2007,1/17/2018,La Salle,1247,75.0,Fordham,1200,67.0,10.61
2008,1/17/2018,Loyola-Chicago,1260,79.0,Southern Illinois,1356,65.0,7.74
2009,1/17/2018,Missouri,1281,59.0,Tennessee,1397,55.0,0.56
2010,1/17/2018,Northwestern,1321,65.0,Ohio St.,1326,71.0,-4.11
2011,1/17/2018,Rhode Island,1348,73.0,Massachusetts,1269,51.0,15.6
2012,1/17/2018,Rutgers,1353,80.0,Iowa,1234,64.0,0.43
2013,1/17/2018,SW Missouri St.,1283,64.0,Valparaiso,1434,57.0,7.58
2014,1/17/2018,Saint Louis,1387,76.0,Duquesne,1182,63.0,1.47
2015,1/17/2018,San Diego St.,1361,73.0,Fresno St.,1201,77.0,7.03
2016,1/17/2018,San Jose St.,1363,54.0,Nevada,1305,71.0,-20.07
2017,1/17/2018,South Dakota,1377,82.0,Oral Roberts,1331,70.0,12.82
2018,1/17/2018,St. Joseph's PA,1386,81.0,Dayton,1173,65.0,-0.19
2019,1/17/2018,Stanford,1390,86.0,Arizona St.,1113,77.0,-4.85
2020,1/17/2018,TCU,1395,96.0,Iowa St.,1235,73.0,10.64
2021,1/17/2018,Temple,1396,59.0,Tulsa,1409,58.0,5.77
2022,1/17/2018,Texas,1400,67.0,Texas Tech,1403,58.0,-3.43
2023,1/17/2018,Tulane,1408,81.0,Houston,1222,72.0,-5.95
2024,1/17/2018,UC Davis,1413,84.0,Long Beach St.,1253,75.0,8.23
2025,1/17/2018,UC Santa Barbara,1364,83.0,Cal St. Fullerton,1168,64.0,4.7
2026,1/17/2018,UNLV,1424,81.0,New Mexico,1307,85.0,7.62
2027,1/17/2018,VA Commonwealth,1433,52.0,Richmond,1350,67.0,10.64
2028,1/17/2018,Western Illinois,1442,75.0,IPFW,1236,74.0,-3.27
2029,1/17/2018,Wichita St.,1455,78.0,SMU,1374,83.0,9.23
2030,1/17/2018,Xavier,1462,88.0,St. John's,1385,82.0,14.37
2031,1/18/2018,BYU,1140,82.0,Loyola Marymount,1258,67.0,17.3
2032,1/18/2018,Belmont,1125,79.0,Murray St.,1293,72.0,1.38
2033,1/18/2018,Charleston,1158,80.0,NC Wilmington,1423,76.0,11.98
2034,1/18/2018,Cleveland St.,1156,70.0,IUPUI,1237,67.0,0.52
2035,1/18/2018,Colorado,1160,82.0,Washington St.,1450,73.0,8.01
2036,1/18/2018,Eastern Illinois,1183,80.0,Tennessee-Martin,1404,60.0,5.68
2037,1/18/2018,Eastern Kentucky,1184,67.0,Tennessee Tech,1399,70.0,-0.88
2038,1/18/2018,Florida Atlantic,1194,75.0,NC Charlotte,1150,64.0,5.79
2039,1/18/2018,Florida International,1198,54.0,Old Dominion,1330,64.0,-9.82
2040,1/18/2018,Furman,1202,61.0,East Tennessee St.,1190,62.0,0.58
2041,1/18/2018,Georgia Tech,1210,48.0,Virginia,1438,64.0,-11.12
2042,1/18/2018,Gonzaga,1211,71.0,St. Mary's,1388,74.0,8.09
2043,1/18/2018,Hofstra,1220,90.0,Delaware,1174,63.0,7.81
2044,1/18/2018,Idaho St.,1226,83.0,Portland St.,1340,87.0,-7.83
2045,1/18/2018,James Madison,1241,85.0,Elon,1189,74.0,-1.84
2046,1/18/2018,Louisiana Tech,1256,66.0,North Texas,1317,65.0,7.48
2047,1/18/2018,Marshall,1267,73.0,Middle Tenn St.,1292,63.0,-4.22
2048,1/18/2018,Maryland,1268,77.0,Minnesota,1278,66.0,6.08
2049,1/18/2018,Morehead St.,1287,57.0,Jacksonville St.,1240,58.0,-6.05
2050,1/18/2018,NC Greensboro,1422,72.0,Citadel,1154,58.0,19.28
2051,1/18/2018,Nebraska,1304,72.0,Michigan,1276,52.0,-5.3
2052,1/18/2018,Nebraska Omaha,1303,86.0,Denver,1176,80.0,3.49
2053,1/18/2018,North Carolina St.,1301,72.0,Wake Forest,1448,63.0,5.61
2054,1/18/2018,Northern Arizona,1319,76.0,Eastern Washington,1186,81.0,-9.05
2055,1/18/2018,Oregon,1332,70.0,USC,1425,75.0,2.5
2056,1/18/2018,Oregon St.,1333,69.0,UCLA,1417,63.0,-2.36
2057,1/18/2018,Pacific,1334,92.0,Pepperdine,1337,78.0,11.03
2058,1/18/2018,Quinnipiac,1346,73.0,Niagara,1310,81.0,-2.49
2059,1/18/2018,SIU Edwardsville,1188,74.0,SE Missouri St.,1369,86.0,0.51
2060,1/18/2018,Sacred Heart,1357,60.0,Robert Morris,1352,74.0,-2.12
2061,1/18/2018,Samford,1359,89.0,Wofford,1459,93.0,-6.36
2062,1/18/2018,San Diego,1360,49.0,Portland,1339,55.0,14.64
2063,1/18/2018,San Francisco,1362,62.0,Santa Clara,1365,65.0,11.6
2064,1/18/2018,Siena,1373,68.0,Marist,1265,65.0,7.61
2065,1/18/2018,South Alabama,1375,60.0,Coastal Carolina,1157,57.0,1.93
2066,1/18/2018,Southern Miss,1379,86.0,Rice,1349,75.0,8.43
2067,1/18/2018,Southern Utah,1381,76.0,Idaho,1225,80.0,-8.29
2068,1/18/2018,St. Peter's,1389,84.0,Rider,1351,88.0,-0.13
2069,1/18/2018,Tennessee St.,1398,70.0,Austin Peay,1122,56.0,-0.72
2070,1/18/2018,Texas Arlington,1426,65.0,Louisiana-Lafayette,1418,77.0,-0.11
2071,1/18/2018,Texas St.,1402,55.0,Louisiana-Monroe,1419,52.0,8.53
2072,1/18/2018,Towson,1406,90.0,Drexel,1180,68.0,15.0
2073,1/18/2018,Troy St.,1407,,Appalachian St.,1111,8.0,7.23
2074,1/18/2018,UC Irvine,1414,80.0,Cal Poly SLO,1142,73.0,8.72
2075,1/18/2018,Utah,1428,70.0,Washington,1449,62.0,5.78
2076,1/18/2018,VMI,1440,56.0,Mercer,1273,62.0,-12.2
2077,1/18/2018,Weber St.,1451,80.0,CS Sacramento,1170,64.0,9.87
2078,1/18/2018,Western Kentucky,1443,77.0,UAB,1412,69.0,6.34
2079,1/18/2018,William & Mary,1456,70.0,Northeastern,1318,90.0,2.13
2080,1/18/2018,Winthrop,1457,85.0,NC Asheville,1421,58.0,5.0
2081,1/18/2018,Wisconsin-Green Bay,1453,67.0,Wright St.,1460,80.0,-6.09
2082,1/18/2018,Wisconsin-Milwaukee,1454,64.0,Northern Kentucky,1297,91.0,-8.2
2083,1/18/2018,Youngstown St.,1464,78.0,Illinois-Chicago,1227,92.0,-2.17
2084,1/19/2018,Brown,1135,81.0,Yale,1463,80.0,-0.61
2085,1/19/2018,Davidson,1172,83.0,St. Bonaventure,1382,73.0,2.81
2086,1/19/2018,Manhattan,1264,59.0,Canisius,1145,68.0,-0.09
2087,1/19/2018,Michigan St.,1277,85.0,Indiana,1231,57.0,15.06
2088,1/19/2018,Monmouth,1284,73.0,Iona,1233,76.0,-1.28
2089,1/19/2018,Western Michigan,1444,74.0,Buffalo,1138,84.0,-3.98
2090,1/19/2018,Wisconsin,1458,75.0,Illinois,1228,50.0,3.9
2091,1/20/2018,Air Force,1102,,Fresno St.,1201,-6.0,-8.81
2092,1/20/2018,Akron,1103,82.0,Northern Illinois,1296,67.0,3.05
2093,1/20/2018,Alabama,1104,68.0,Mississippi St.,1280,62.0,6.93
2094,1/20/2018,Arkansas,1116,97.0,Mississippi,1279,93.0,8.85
2095,1/20/2018,Arkansas-Little Rock,1114,62.0,Arkansas St.,1117,70.0,4.06
2096,1/20/2018,Auburn,1120,79.0,Georgia,1208,65.0,9.32
2097,1/20/2018,BYU,1140,74.0,San Diego,1360,58.0,10.75
2098,1/20/2018,Belmont,1125,83.0,Austin Peay,1122,59.0,11.14
2099,1/20/2018,Bowling Green,1132,75.0,Central Michigan,1141,84.0,1.03
2100,1/20/2018,Bradley,1133,66.0,Evansville,1191,53.0,4.2
2101,1/20/2018,CS Northridge,1169,72.0,Cal Poly SLO,1142,54.0,-2.56
2102,1/20/2018,California,1143,73.0,Arizona St.,1113,81.0,-12.52
2103,1/20/2018,Charleston,1158,76.0,Hofstra,1220,70.0,3.61
2104,1/20/2018,Cincinnati,1153,86.0,East Carolina,1187,60.0,28.39
2105,1/20/2018,Clemson,1155,67.0,Notre Dame,1323,58.0,5.34
2106,1/20/2018,Cleveland St.,1156,80.0,Illinois-Chicago,1227,87.0,-1.5
2107,1/20/2018,Colorado,1160,62.0,Washington,1449,72.0,4.46
2108,1/20/2018,Colorado St.,1161,74.0,UNLV,1424,79.0,-3.8
2109,1/20/2018,Columbia,1162,88.0,Cornell,1165,62.0,5.1
2110,1/20/2018,Connecticut,1163,61.0,Villanova,1437,81.0,-16.13
2111,1/20/2018,Dartmouth,1171,57.0,Harvard,1217,62.0,-4.23
2112,1/20/2018,Dayton,1173,74.0,Rhode Island,1348,88.0,-5.41
2113,1/20/2018,DePaul,1177,67.0,Butler,1139,79.0,-5.45
2114,1/20/2018,Detroit,1178,86.0,Oakland,1324,92.0,-8.28
2115,1/20/2018,Drake,1179,61.0,SW Missouri St.,1283,58.0,-2.92
2116,1/20/2018,Duke,1181,81.0,Pittsburgh,1338,54.0,26.36
2117,1/20/2018,Duquesne,1182,95.0,George Mason,1206,89.0,7.39
2118,1/20/2018,East Tennessee St.,1190,66.0,Western Carolina,1441,50.0,19.34
2119,1/20/2018,Eastern Illinois,1183,74.0,SE Missouri St.,1369,86.0,3.84
2120,1/20/2018,Eastern Kentucky,1184,60.0,Jacksonville St.,1240,68.0,-5.1
2121,1/20/2018,Eastern Michigan,1185,66.0,Ohio,1325,72.0,4.16
2122,1/20/2018,Elon,1189,73.0,William & Mary,1456,80.0,2.12
2123,1/20/2018,Fairfield,1193,104.0,Niagara,1310,85.0,1.47
2124,1/20/2018,Florida Atlantic,1194,62.0,Old Dominion,1330,73.0,-7.9
2125,1/20/2018,Florida International,1198,79.0,NC Charlotte,1150,59.0,4.29
2126,1/20/2018,Furman,1202,78.0,Samford,1359,67.0,15.33
2127,1/20/2018,Georgetown,1207,93.0,St. John's,1385,89.0,2.06
2128,1/20/2018,Georgia St.,1209,83.0,Georgia Southern,1204,66.0,2.07
2129,1/20/2018,Hawaii,1218,77.0,UC Davis,1413,72.0,1.8
2130,1/20/2018,Houston,1222,73.0,Wichita St.,1455,59.0,-2.55
2131,1/20/2018,IPFW,1236,92.0,North Dakota St.,1295,88.0,1.43
2132,1/20/2018,Idaho St.,1226,71.0,CS Sacramento,1170,65.0,2.71
2133,1/20/2018,Indiana St.,1232,84.0,Illinois St.,1229,54.0,2.75
2134,1/20/2018,Iowa,1234,64.0,Purdue,1345,87.0,-12.95
2135,1/20/2018,Iowa St.,1235,70.0,Texas Tech,1403,52.0,-7.88
2136,1/20/2018,James Madison,1241,75.0,Drexel,1180,73.0,6.18
2137,1/20/2018,Kansas,1242,70.0,Baylor,1124,67.0,9.99
2138,1/20/2018,Kansas St.,1243,73.0,TCU,1395,68.0,0.75
2139,1/20/2018,Kentucky,1246,64.0,Florida,1196,66.0,2.5
2140,1/20/2018,Long Beach St.,1253,81.0,Cal St. Fullerton,1168,73.0,0.29
2141,1/20/2018,Louisiana Tech,1256,69.0,Rice,1349,54.0,14.8
2142,1/20/2018,Loyola Marymount,1258,65.0,Portland,1339,72.0,5.49
2143,1/20/2018,Marshall,1267,86.0,UAB,1412,78.0,0.17
2144,1/20/2018,Massachusetts,1269,47.0,Saint Louis,1387,66.0,2.83
2145,1/20/2018,Miami-Ohio,1275,71.0,Ball St.,1123,53.0,-2.7
2146,1/20/2018,Minnesota,1278,49.0,Ohio St.,1326,67.0,-6.03
2147,1/20/2018,Montana St.,1286,52.0,Montana,1285,67.0,-5.9
2148,1/20/2018,Morehead St.,1287,74.0,Tennessee Tech,1399,55.0,-2.21
2149,1/20/2018,NC Greensboro,1422,70.0,Mercer,1273,66.0,3.33
2150,1/20/2018,NC Wilmington,1423,73.0,Towson,1406,71.0,-8.54
2151,1/20/2018,Nebraska Omaha,1303,71.0,South Dakota,1377,85.0,-8.01
2152,1/20/2018,Nevada,1305,74.0,Boise St.,1129,68.0,6.64
2153,1/20/2018,New Mexico,1307,79.0,San Diego St.,1361,75.0,-2.69
2154,1/20/2018,North Carolina,1314,80.0,Georgia Tech,1210,66.0,16.79
2155,1/20/2018,Northeastern,1318,76.0,Delaware,1174,64.0,11.36
2156,1/20/2018,Northern Arizona,1319,80.0,Idaho,1225,84.0,-12.21
2157,1/20/2018,Northern Colorado,1294,94.0,North Dakota,1315,91.0,7.92
2158,1/20/2018,Northwestern,1321,70.0,Penn St.,1336,61.0,2.27
2159,1/20/2018,Oklahoma St.,1329,83.0,Oklahoma,1328,81.0,-2.83
2160,1/20/2018,Oral Roberts,1331,64.0,Denver,1176,73.0,6.07
2161,1/20/2018,Oregon,1332,94.0,UCLA,1417,91.0,3.94
2162,1/20/2018,Oregon St.,1333,67.0,USC,1425,74.0,-3.32
2163,1/20/2018,Pacific,1334,69.0,St. Mary's,1388,72.0,-12.12
2164,1/20/2018,Pennsylvania,1335,51.0,Temple,1396,60.0,1.11
2165,1/20/2018,Providence,1344,85.0,Creighton,1166,71.0,-2.62
2166,1/20/2018,Richmond,1350,81.0,La Salle,1247,74.0,0.47
2167,1/20/2018,Rider,1351,60.0,Marist,1265,57.0,15.7
2168,1/20/2018,SIU Edwardsville,1188,69.0,Tennessee-Martin,1404,70.0,1.82
2169,1/20/2018,SMU,1374,73.0,Tulane,1408,62.0,12.74
2170,1/20/2018,San Francisco,1362,80.0,Pepperdine,1337,73.0,13.21
2171,1/20/2018,Santa Clara,1365,60.0,Gonzaga,1211,75.0,-20.47
2172,1/20/2018,Seton Hall,1371,64.0,Xavier,1462,73.0,0.08
2173,1/20/2018,South Alabama,1375,83.0,Appalachian St.,1111,77.0,3.44
2174,1/20/2018,South Carolina,1376,63.0,Tennessee,1397,70.0,-2.44
2175,1/20/2018,South Florida,1378,69.0,Central Florida,1416,71.0,-13.39
2176,1/20/2018,Southern Miss,1379,85.0,North Texas,1317,78.0,1.24
2177,1/20/2018,Southern Utah,1381,66.0,Eastern Washington,1186,62.0,-4.3
2178,1/20/2018,St. Joseph's PA,1386,68.0,Fordham,1200,46.0,12.22
2179,1/20/2018,Stanford,1390,71.0,Arizona,1112,73.0,-6.3
2180,1/20/2018,Tennessee St.,1398,57.0,Murray St.,1293,76.0,-6.49
2181,1/20/2018,Texas A&M,1401,60.0,Missouri,1281,49.0,3.14
2182,1/20/2018,Texas Arlington,1426,71.0,Louisiana-Monroe,1419,55.0,13.46
2183,1/20/2018,Texas San Antonio,1427,65.0,UTEP,1431,61.0,4.73
2184,1/20/2018,Texas St.,1402,55.0,Louisiana-Lafayette,1418,80.0,-6.31
2185,1/20/2018,Toledo,1405,72.0,Kent St.,1245,65.0,9.59
2186,1/20/2018,Troy St.,1407,73.0,Coastal Carolina,1157,74.0,5.83
2187,1/20/2018,Tulsa,1409,64.0,Memphis,1272,51.0,2.68
2188,1/20/2018,UC Santa Barbara,1364,70.0,UC Irvine,1414,58.0,6.97
2189,1/20/2018,Utah St.,1429,77.0,Wyoming,1461,85.0,2.37
2190,1/20/2018,VA Commonwealth,1433,87.0,George Washington,1203,63.0,7.88
2191,1/20/2018,VMI,1440,88.0,Citadel,1154,81.0,3.91
2192,1/20/2018,Vanderbilt,1435,77.0,LSU,1261,71.0,-0.43
2193,1/20/2018,Virginia Tech,1439,82.0,Florida St.,1199,91.0,0.7
2194,1/20/2018,Weber St.,1451,84.0,Portland St.,1340,79.0,1.12
2195,1/20/2018,West Virginia,1452,86.0,Texas,1400,51.0,8.51
2196,1/20/2018,Western Illinois,1442,70.0,South Dakota St.,1355,98.0,-9.17
2197,1/20/2018,Western Kentucky,1443,62.0,Middle Tenn St.,1292,66.0,4.62
2198,1/20/2018,Wisconsin-Green Bay,1453,65.0,Northern Kentucky,1297,77.0,-11.72
2199,1/20/2018,Wisconsin-Milwaukee,1454,66.0,Wright St.,1460,61.0,-4.17
2200,1/20/2018,Wofford,1459,71.0,Chattanooga,1151,67.0,14.18
2201,1/20/2018,Youngstown St.,1464,85.0,IUPUI,1237,62.0,-0.33
2202,1/21/2018,Iona,1233,82.0,Canisius,1145,84.0,6.19
2203,1/21/2018,Louisville,1257,77.0,Boston College,1130,69.0,9.93
2204,1/21/2018,Michigan,1276,62.0,Rutgers,1353,47.0,11.87
2205,1/21/2018,North Carolina St.,1301,81.0,Miami-Florida,1274,86.0,0.3
2206,1/21/2018,Quinnipiac,1346,76.0,Siena,1373,69.0,0.45
2207,1/21/2018,Southern Illinois,1356,64.0,Northern Iowa,1320,53.0,-0.32
2208,1/21/2018,St. Peter's,1389,57.0,Manhattan,1264,68.0,4.46
2209,1/21/2018,Utah,1428,82.0,Washington St.,1450,69.0,9.98
2210,1/21/2018,Valparaiso,1434,54.0,Loyola-Chicago,1260,70.0,-0.86
2211,1/21/2018,Wake Forest,1448,49.0,Virginia,1438,59.0,-10.37
2212,1/22/2018,American,1110,57.0,Holy Cross,1221,60.0,1.44
2213,1/22/2018,Baylor,1124,83.0,Kansas St.,1243,90.0,3.38
2214,1/22/2018,Illinois,1228,74.0,Michigan St.,1277,87.0,-11.41
2215,1/22/2018,Indiana,1231,71.0,Maryland,1268,68.0,-1.89
2216,1/22/2018,Ohio St.,1326,64.0,Nebraska,1304,59.0,11.56
2217,1/22/2018,TCU,1395,82.0,West Virginia,1452,73.0,-0.33
2218,1/22/2018,Texas,1400,73.0,Iowa St.,1235,57.0,7.37
2219,1/22/2018,Troy St.,1407,81.0,Appalachian St.,1111,79.0,6.61
2220,1/22/2018,Virginia Tech,1439,80.0,North Carolina,1314,69.0,-4.65
2221,1/23/2018,Akron,1103,71.0,Ohio,1325,68.0,1.36
2222,1/23/2018,Bradley,1133,72.0,SW Missouri St.,1283,52.0,-0.4
2223,1/23/2018,Buffalo,1138,83.0,Eastern Michigan,1185,69.0,12.87
2224,1/23/2018,Central Michigan,1141,61.0,Miami-Ohio,1275,70.0,6.78
2225,1/23/2018,Dayton,1173,65.0,Davidson,1172,64.0,-0.86
2226,1/23/2018,Fairfield,1193,88.0,Rider,1351,90.0,-1.36
2227,1/23/2018,Fresno St.,1201,69.0,UNLV,1424,63.0,4.19
2228,1/23/2018,Georgia,1208,77.0,Arkansas,1116,80.0,-0.72
2229,1/23/2018,Iowa,1234,85.0,Wisconsin,1458,67.0,1.34
2230,1/23/2018,Kent St.,1245,88.0,Ball St.,1123,80.0,0.76
2231,1/23/2018,Kentucky,1246,78.0,Mississippi St.,1280,65.0,9.24
2232,1/23/2018,LSU,1261,77.0,Texas A&M,1401,65.0,-1.17
2233,1/23/2018,Minnesota,1278,69.0,Northwestern,1321,77.0,3.84
2234,1/23/2018,Mississippi,1279,78.0,Alabama,1104,66.0,-0.36
2235,1/23/2018,Northern Illinois,1296,93.0,Bowling Green,1132,62.0,1.87
2236,1/23/2018,Oklahoma,1328,85.0,Kansas,1242,80.0,-0.65
2237,1/23/2018,Saint Louis,1387,74.0,VA Commonwealth,1433,75.0,1.06
2238,1/23/2018,St. John's,1385,63.0,Creighton,1166,68.0,-5.77
2239,1/23/2018,Tennessee,1397,67.0,Vanderbilt,1435,62.0,12.25
2240,1/23/2018,Texas Tech,1403,75.0,Oklahoma St.,1329,70.0,9.33
2241,1/23/2018,Villanova,1437,89.0,Providence,1344,69.0,15.08
2242,1/23/2018,Virginia,1438,61.0,Clemson,1155,36.0,8.84
2243,1/23/2018,Wake Forest,1448,70.0,Duke,1181,84.0,-10.97
2244,1/23/2018,Western Michigan,1444,81.0,Toledo,1405,85.0,-0.65
2245,1/24/2018,Boise St.,1129,94.0,San Jose St.,1363,71.0,23.83
2246,1/24/2018,Chattanooga,1151,78.0,Samford,1359,71.0,1.56
2247,1/24/2018,Cincinnati,1153,75.0,Temple,1396,42.0,15.33
2248,1/24/2018,Drake,1179,57.0,Loyola-Chicago,1260,80.0,-2.77
2249,1/24/2018,Duquesne,1182,73.0,Richmond,1350,77.0,4.05
2250,1/24/2018,East Tennessee St.,1190,84.0,Mercer,1273,75.0,8.8
2251,1/24/2018,Florida,1196,72.0,South Carolina,1376,77.0,10.43
2252,1/24/2018,Florida St.,1199,88.0,Georgia Tech,1210,77.0,12.59
2253,1/24/2018,Fordham,1200,58.0,Rhode Island,1348,78.0,-16.32
2254,1/24/2018,Georgetown,1207,73.0,DePaul,1177,74.0,4.95
2255,1/24/2018,Illinois,1228,73.0,Indiana,1231,71.0,1.07
2256,1/24/2018,La Salle,1247,87.0,Massachusetts,1269,72.0,5.88
2257,1/24/2018,Miami-Florida,1274,78.0,Louisville,1257,75.0,2.28
2258,1/24/2018,Missouri,1281,73.0,Auburn,1120,91.0,0.34
2259,1/24/2018,NC Greensboro,1422,71.0,Furman,1202,61.0,1.36
2260,1/24/2018,Niagara,1310,72.0,Manhattan,1264,63.0,1.45
2261,1/24/2018,Northern Iowa,1320,83.0,Illinois St.,1229,72.0,6.25
2262,1/24/2018,Pittsburgh,1338,68.0,North Carolina St.,1301,72.0,-7.0
2263,1/24/2018,Rutgers,1353,54.0,Nebraska,1304,60.0,-0.29
2264,1/24/2018,San Diego St.,1361,97.0,Colorado St.,1161,78.0,13.61
2265,1/24/2018,South Dakota,1377,87.0,South Dakota St.,1355,68.0,2.85
2266,1/24/2018,Southern Illinois,1356,82.0,Indiana St.,1232,77.0,3.48
2267,1/24/2018,St. Bonaventure,1382,70.0,St. Joseph's PA,1386,67.0,7.03
2268,1/24/2018,Syracuse,1393,81.0,Boston College,1130,63.0,6.54
2269,1/24/2018,UC Irvine,1414,79.0,Cal Riverside,1415,40.0,10.45
2270,1/24/2018,USC,1425,69.0,Stanford,1390,64.0,9.82
2271,1/24/2018,Utah St.,1429,71.0,Air Force,1102,49.0,9.25
2272,1/24/2018,VMI,1440,46.0,Wofford,1459,63.0,-10.93
2273,1/24/2018,Valparaiso,1434,65.0,Evansville,1191,75.0,5.06
2274,1/24/2018,Wyoming,1461,104.0,Nevada,1305,103.0,-7.03
2275,1/24/2018,Xavier,1462,89.0,Marquette,1266,70.0,8.38
2276,1/25/2018,Appalachian St.,1111,72.0,Arkansas-Little Rock,1114,67.0,6.36
2277,1/25/2018,Arizona,1112,80.0,Colorado,1160,71.0,14.49
2278,1/25/2018,Arizona St.,1113,77.0,Utah,1428,80.0,7.95
2279,1/25/2018,Austin Peay,1122,90.0,Eastern Kentucky,1184,84.0,8.31
2280,1/25/2018,Belmont,1125,81.0,Eastern Illinois,1183,59.0,15.61
2281,1/25/2018,Cal Poly SLO,1142,71.0,Long Beach St.,1253,87.0,-1.04
2282,1/25/2018,Cal St. Fullerton,1168,65.0,UC Santa Barbara,1364,70.0,-1.3
2283,1/25/2018,Coastal Carolina,1157,62.0,Arkansas St.,1117,47.0,7.0
2284,1/25/2018,Connecticut,1163,63.0,SMU,1374,52.0,-6.27
2285,1/25/2018,Delaware,1174,54.0,Charleston,1158,62.0,-3.81
2286,1/25/2018,Denver,1176,70.0,Western Illinois,1442,58.0,5.64
2287,1/25/2018,Drexel,1180,83.0,Elon,1189,79.0,-1.78
2288,1/25/2018,Eastern Washington,1186,95.0,North Dakota,1315,71.0,6.06
2289,1/25/2018,Georgia Southern,1204,61.0,Texas St.,1402,62.0,8.49
2290,1/25/2018,Georgia St.,1209,81.0,Texas Arlington,1426,75.0,2.84
2291,1/25/2018,Hofstra,1220,67.0,Northeastern,1318,81.0,1.17
2292,1/25/2018,Idaho,1225,63.0,Northern Colorado,1294,80.0,5.52
2293,1/25/2018,Jacksonville St.,1240,63.0,Tennessee-Martin,1404,67.0,13.34
2294,1/25/2018,Louisiana-Lafayette,1418,76.0,South Alabama,1375,57.0,16.17
2295,1/25/2018,Louisiana-Monroe,1419,76.0,Troy St.,1407,71.0,-2.81
2296,1/25/2018,Marist,1265,77.0,Quinnipiac,1346,85.0,1.8
2297,1/25/2018,Middle Tenn St.,1292,75.0,Texas San Antonio,1427,51.0,15.04
2298,1/25/2018,Monmouth,1284,67.0,Siena,1373,56.0,9.22
2299,1/25/2018,Montana,1285,71.0,Southern Utah,1381,47.0,16.94
2300,1/25/2018,Montana St.,1286,75.0,Northern Arizona,1319,77.0,11.21
2301,1/25/2018,Mount St. Marys,1291,86.0,LIU Brooklyn,1254,80.0,3.02
2302,1/25/2018,Murray St.,1293,87.0,Morehead St.,1287,81.0,17.13
2303,1/25/2018,NC Wilmington,1423,71.0,James Madison,1241,68.0,1.89
2304,1/25/2018,North Dakota St.,1295,73.0,Nebraska Omaha,1303,58.0,9.29
2305,1/25/2018,North Texas,1317,59.0,Florida Atlantic,1194,53.0,5.46
2306,1/25/2018,Ohio St.,1326,79.0,Penn St.,1336,82.0,11.2
2307,1/25/2018,Pepperdine,1337,71.0,Loyola Marymount,1258,70.0,-0.02
2308,1/25/2018,Portland,1339,79.0,Gonzaga,1211,95.0,-20.95
2309,1/25/2018,Purdue,1345,92.0,Michigan,1276,88.0,12.07
2310,1/25/2018,Rice,1349,73.0,Florida International,1198,64.0,-0.82
2311,1/25/2018,San Diego,1360,66.0,Santa Clara,1365,58.0,9.6
2312,1/25/2018,San Francisco,1362,69.0,Pacific,1334,67.0,4.56
2313,1/25/2018,St. Mary's,1388,75.0,BYU,1140,62.0,8.25
2314,1/25/2018,Tennessee St.,1398,85.0,SIU Edwardsville,1188,57.0,9.76
2315,1/25/2018,Tennessee Tech,1399,76.0,SE Missouri St.,1369,65.0,4.26
2316,1/25/2018,Towson,1406,96.0,William & Mary,1456,82.0,7.24
2317,1/25/2018,Tulane,1408,75.0,South Florida,1378,80.0,15.73
2318,1/25/2018,UAB,1412,85.0,UTEP,1431,78.0,13.6
2319,1/25/2018,UC Davis,1413,63.0,CS Northridge,1169,56.0,14.69
2320,1/25/2018,UCLA,1417,70.0,California,1143,57.0,15.97
2321,1/25/2018,Wichita St.,1455,81.0,Central Florida,1416,62.0,12.4
2322,1/25/2018,Wisconsin-Green Bay,1453,66.0,Cleveland St.,1156,44.0,4.19
2323,1/25/2018,Wisconsin-Milwaukee,1454,66.0,Youngstown St.,1464,55.0,8.25
2324,1/26/2018,Brown,1135,64.0,Dartmouth,1171,62.0,7.78
2325,1/26/2018,Michigan St.,1277,76.0,Wisconsin,1458,61.0,16.89
2326,1/26/2018,Northern Kentucky,1297,70.0,Oakland,1324,83.0,8.13
2327,1/26/2018,Ohio,1325,66.0,Buffalo,1138,73.0,-6.76
2328,1/26/2018,Rider,1351,63.0,St. Peter's,1389,60.0,8.22
2329,1/26/2018,Seattle,1370,59.0,CS Bakersfield,1167,55.0,6.95
2330,1/26/2018,St. Francis (PA),1384,61.0,Wagner,1447,91.0,2.98
2331,1/26/2018,Wright St.,1460,87.0,Detroit,1178,55.0,13.24
2332,1/26/2018,Yale,1463,52.0,Harvard,1217,54.0,3.5
2333,1/27/2018,Air Force,1102,64.0,Boise St.,1129,70.0,-13.43
2334,1/27/2018,Alabama,1104,80.0,Oklahoma,1328,73.0,-1.86
2335,1/27/2018,Appalachian St.,1111,88.0,Arkansas St.,1117,93.0,6.69
2336,1/27/2018,Arizona,1112,74.0,Utah,1428,73.0,10.43
2337,1/27/2018,Arizona St.,1113,80.0,Colorado,1160,66.0,10.98
2338,1/27/2018,Arkansas,1116,66.0,Oklahoma St.,1329,65.0,6.66
2339,1/27/2018,Auburn,1120,95.0,LSU,1261,70.0,9.37
2340,1/27/2018,Austin Peay,1122,92.0,Morehead St.,1287,76.0,7.04
